# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
524	2026-07-18T19:06:24Z	67000	82015000	2200	2200	manual
526	2026-07-18T19:06:26Z	67000	80080000	2200	2200	manual
528	2026-07-18T19:06:28Z	67000	80073000	2200	2200	manual
530	2026-07-18T19:06:30Z	67000	81014000	2200	2200	manual
532	2026-07-18T19:06:32Z	67000	81036000	2200	2200	manual
534	2026-07-18T19:06:34Z	67000	81007000	2200	2200	manual
536	2026-07-18T19:06:36Z	67000	80056000	2200	2200	manual
538	2026-07-18T19:06:38Z	67000	80078000	2200	2200	manual
540	2026-07-18T19:06:40Z	67000	80051000	2200	2200	manual
542	2026-07-18T19:06:42Z	68000	80046000	2200	2200	manual
544	2026-07-18T19:06:44Z	66000	80060000	2200	2200	manual
546	2026-07-18T19:06:46Z	68000	83030000	2200	2200	manual
548	2026-07-18T19:06:48Z	67000	81088000	2200	2200	manual
550	2026-07-18T19:06:50Z	67000	80095000	2200	2200	manual
552	2026-07-18T19:06:52Z	68000	80066000	2200	2200	manual
554	2026-07-18T19:06:54Z	67000	80073000	2200	2200	manual
556	2026-07-18T19:06:56Z	67000	80071000	2200	2200	manual
558	2026-07-18T19:06:58Z	67000	80097000	2200	2200	manual
560	2026-07-18T19:07:00Z	67000	80098000	2200	2200	manual
562	2026-07-18T19:07:02Z	67000	80071000	2200	2200	manual
564	2026-07-18T19:07:04Z	68000	80096000	2200	2200	manual
566	2026-07-18T19:07:07Z	67000	81037000	2200	2200	manual
569	2026-07-18T19:07:09Z	66000	81032000	2200	2200	manual
571	2026-07-18T19:07:11Z	67000	81044000	2200	2200	manual
573	2026-07-18T19:07:13Z	67000	81086000	2200	2200	manual
575	2026-07-18T19:07:15Z	67000	81016000	2200	2200	manual
577	2026-07-18T19:07:17Z	68000	80075000	2200	2200	manual
579	2026-07-18T19:07:19Z	66000	80054000	2200	2200	manual
581	2026-07-18T19:07:21Z	67000	81003000	2200	2200	manual
583	2026-07-18T19:07:23Z	68000	83008000	2200	2200	manual
585	2026-07-18T19:07:25Z	67000	81065000	2200	2200	manual
587	2026-07-18T19:07:27Z	67000	81027000	2200	2200	manual
589	2026-07-18T19:07:29Z	67000	80082000	2200	2200	manual
591	2026-07-18T19:07:31Z	67000	81008000	2200	2200	manual
593	2026-07-18T19:07:33Z	69000	80041000	2200	2200	manual
595	2026-07-18T19:07:35Z	67000	81043000	2200	2200	manual
597	2026-07-18T19:07:37Z	66000	80096000	2200	2200	manual
599	2026-07-18T19:07:39Z	67000	81081000	2200	2200	manual
601	2026-07-18T19:07:41Z	67000	81041000	2200	2200	manual
603	2026-07-18T19:07:43Z	67000	82045000	2200	2200	manual
605	2026-07-18T19:07:45Z	68000	80086000	2200	2200	manual
607	2026-07-18T19:07:47Z	67000	80072000	2200	2200	manual
609	2026-07-18T19:07:49Z	68000	81003000	2200	2200	manual
611	2026-07-18T19:07:51Z	67000	80082000	2200	2200	manual
613	2026-07-18T19:07:53Z	67000	81051000	2200	2200	manual
615	2026-07-18T19:07:55Z	67000	80083000	2200	2200	manual
617	2026-07-18T19:07:57Z	67000	80053000	2200	2200	manual
619	2026-07-18T19:07:59Z	68000	80022000	2200	2200	manual
621	2026-07-18T19:08:01Z	67000	80099000	2200	2200	manual
623	2026-07-18T19:08:03Z	68000	80087000	2200	2200	manual
625	2026-07-18T19:08:05Z	67000	81066000	2200	2200	manual
627	2026-07-18T19:08:07Z	67000	81029000	2200	2200	manual
629	2026-07-18T19:08:09Z	67000	80092000	2200	2200	manual
631	2026-07-18T19:08:11Z	67000	80045000	2200	2200	manual
633	2026-07-18T19:08:13Z	67000	80088000	2200	2200	manual
635	2026-07-18T19:08:15Z	67000	80076000	2200	2200	manual
637	2026-07-18T19:08:17Z	67000	80068000	2200	2200	manual
639	2026-07-18T19:08:19Z	67000	80074000	2200	2200	manual
641	2026-07-18T19:08:21Z	68000	80095000	2200	2200	manual
643	2026-07-18T19:08:23Z	67000	80053000	2200	2200	manual
645	2026-07-18T19:08:25Z	66000	80024000	2200	2200	manual
647	2026-07-18T19:08:27Z	68000	81029000	2200	2200	manual
649	2026-07-18T19:08:29Z	67000	81020000	2200	2200	manual
651	2026-07-18T19:08:31Z	69000	81024000	2200	2200	manual
653	2026-07-18T19:08:33Z	67000	80068000	2200	2200	manual
655	2026-07-18T19:08:35Z	69000	80086000	2200	2200	manual
657	2026-07-18T19:08:37Z	68000	80098000	2200	2200	manual
659	2026-07-18T19:08:39Z	68000	80096000	2200	2200	manual
661	2026-07-18T19:08:41Z	68000	81024000	2200	2200	manual
663	2026-07-18T19:08:43Z	67000	82096000	2200	2200	manual
665	2026-07-18T19:08:45Z	68000	81023000	2200	2200	manual
667	2026-07-18T19:08:47Z	66000	80045000	2200	2200	manual
669	2026-07-18T19:08:49Z	66000	80061000	2200	2200	manual
671	2026-07-18T19:08:51Z	68000	81088000	2200	2200	manual
673	2026-07-18T19:08:53Z	67000	83061000	2200	2200	manual
675	2026-07-18T19:08:55Z	68000	83098000	2200	2200	manual
677	2026-07-18T19:08:57Z	69000	82026000	2200	2200	manual
679	2026-07-18T19:08:59Z	67000	80097000	2200	2200	manual
681	2026-07-18T19:09:01Z	67000	80065000	2200	2200	manual
683	2026-07-18T19:09:03Z	69000	83002000	2200	2200	manual
685	2026-07-18T19:09:05Z	67000	81022000	2200	2200	manual
687	2026-07-18T19:09:07Z	68000	83067000	2200	2200	manual
689	2026-07-18T19:09:09Z	67000	81025000	2200	2200	manual
692	2026-07-18T19:09:12Z	68000	80087000	2200	2200	manual
694	2026-07-18T19:09:14Z	68000	81068000	2200	2200	manual
696	2026-07-18T19:09:16Z	67000	80099000	2200	2200	manual
698	2026-07-18T19:09:18Z	67000	80097000	2200	2200	manual
700	2026-07-18T19:09:20Z	68000	81073000	2200	2200	manual
702	2026-07-18T19:09:22Z	67000	81062000	2200	2200	manual
704	2026-07-18T19:09:24Z	69000	80083000	2200	2200	manual
706	2026-07-18T19:09:26Z	67000	82007000	2200	2200	manual
708	2026-07-18T19:09:28Z	68000	81010000	2200	2200	manual
710	2026-07-18T19:09:30Z	68000	81010000	2200	2200	manual
712	2026-07-18T19:09:32Z	68000	81015000	2200	2200	manual
714	2026-07-18T19:09:34Z	68000	81031000	2200	2200	manual
716	2026-07-18T19:09:36Z	68000	80063000	2200	2200	manual
718	2026-07-18T19:09:38Z	68000	80081000	2200	2200	manual
720	2026-07-18T19:09:40Z	71000	86061000	2200	2200	manual
722	2026-07-18T19:09:42Z	68000	83055000	2200	2200	manual
724	2026-07-18T19:09:44Z	68000	82025000	2200	2200	manual
726	2026-07-18T19:09:46Z	67000	80098000	2200	2200	manual
728	2026-07-18T19:09:48Z	67000	80063000	2200	2200	manual
730	2026-07-18T19:09:50Z	67000	81012000	2200	2200	manual
732	2026-07-18T19:09:52Z	68000	81010000	2200	2200	manual
734	2026-07-18T19:09:54Z	67000	81017000	2200	2200	manual
736	2026-07-18T19:09:56Z	67000	80066000	2200	2200	manual
738	2026-07-18T19:09:58Z	68000	80057000	2200	2200	manual
740	2026-07-18T19:10:00Z	67000	80072000	2200	2200	manual
742	2026-07-18T19:10:02Z	67000	80043000	2200	2200	manual
744	2026-07-18T19:10:04Z	66000	80085000	2200	2200	manual
746	2026-07-18T19:10:06Z	67000	80089000	2200	2200	manual
748	2026-07-18T19:10:08Z	68000	81035000	2200	2200	manual
750	2026-07-18T19:10:10Z	67000	80097000	2200	2200	manual
752	2026-07-18T19:10:12Z	68000	80065000	2200	2200	manual
754	2026-07-18T19:10:14Z	67000	80073000	2200	2200	manual
756	2026-07-18T19:10:16Z	68000	80080000	2200	2200	manual
758	2026-07-18T19:10:18Z	68000	81029000	2200	2200	manual
760	2026-07-18T19:10:20Z	68000	81006000	2200	2200	manual
762	2026-07-18T19:10:22Z	68000	81017000	2200	2200	manual
764	2026-07-18T19:10:24Z	68000	81061000	2200	2200	manual
766	2026-07-18T19:10:26Z	68000	81037000	2200	2200	manual
768	2026-07-18T19:10:28Z	68000	80094000	2200	2200	manual
770	2026-07-18T19:10:30Z	68000	81014000	2200	2200	manual
772	2026-07-18T19:10:32Z	68000	87070000	2200	2200	manual
774	2026-07-18T19:10:34Z	68000	82047000	2200	2200	manual
776	2026-07-18T19:10:36Z	68000	80098000	2200	2200	manual
778	2026-07-18T19:10:38Z	69000	80082000	2200	2200	manual
780	2026-07-18T19:10:40Z	68000	80081000	2200	2200	manual
782	2026-07-18T19:10:42Z	68000	80080000	2200	2200	manual
784	2026-07-18T19:10:44Z	67000	80090000	2200	2200	manual
786	2026-07-18T19:10:46Z	68000	81002000	2200	2200	manual
788	2026-07-18T19:10:48Z	68000	80088000	2200	2200	manual
790	2026-07-18T19:10:50Z	68000	80055000	2200	2200	manual
792	2026-07-18T19:10:52Z	67000	80072000	2200	2200	manual
794	2026-07-18T19:10:54Z	67000	80097000	2200	2200	manual
796	2026-07-18T19:10:56Z	68000	81047000	2200	2200	manual
798	2026-07-18T19:10:58Z	68000	82051000	2200	2200	manual
800	2026-07-18T19:11:00Z	68000	81008000	2200	2200	manual
802	2026-07-18T19:11:02Z	68000	80068000	2200	2200	manual
804	2026-07-18T19:11:04Z	68000	80094000	2200	2200	manual
806	2026-07-18T19:11:06Z	68000	80066000	2200	2200	manual
808	2026-07-18T19:11:09Z	68000	82005000	2200	2200	manual
811	2026-07-18T19:11:11Z	68000	81002000	2200	2200	manual
813	2026-07-18T19:11:13Z	69000	80083000	2200	2200	manual
815	2026-07-18T19:11:15Z	68000	80074000	2200	2200	manual
