timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:57:32.006004416+02:00,119092000,64000,2900000000,1
2026-07-10T01:57:33.016857550+02:00,119093000,64000,2900000000,1
2026-07-10T01:57:34.029969302+02:00,119098000,64000,2900000000,1
2026-07-10T01:57:35.043182664+02:00,119098000,64000,2900000000,1
2026-07-10T01:57:36.054401452+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:37.066340490+02:00,119098000,64000,2900000000,1
2026-07-10T01:57:38.075697176+02:00,120000000,63000,2900000000,1
2026-07-10T01:57:39.085306455+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:40.094038960+02:00,120000000,64000,2900000000,1
2026-07-10T01:57:41.105610429+02:00,120002000,63000,2900000000,1
2026-07-10T01:57:42.116082878+02:00,119098000,64000,2900000000,1
2026-07-10T01:57:43.127854048+02:00,120000000,64000,2900000000,1
2026-07-10T01:57:44.139310873+02:00,119098000,63000,2900000000,1
2026-07-10T01:57:45.150370081+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:46.163373482+02:00,119099000,64000,2900000000,1
2026-07-10T01:57:47.172966631+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:48.184152025+02:00,120000000,63000,2900000000,1
2026-07-10T01:57:49.196732139+02:00,119096000,63000,2900000000,1
2026-07-10T01:57:50.209474370+02:00,120013000,64000,2900000000,1
2026-07-10T01:57:51.222748291+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:52.236310105+02:00,119099000,64000,2900000000,1
2026-07-10T01:57:53.248090504+02:00,120000000,64000,2900000000,1
2026-07-10T01:57:54.259614953+02:00,119099000,63000,2900000000,1
2026-07-10T01:57:55.270501703+02:00,119099000,64000,2900000000,1
2026-07-10T01:57:56.282369013+02:00,119096000,63000,2900000000,1
2026-07-10T01:57:57.293025664+02:00,120002000,64000,2900000000,1
2026-07-10T01:57:58.304709043+02:00,120001000,64000,2900000000,1
