# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
498	2026-07-18T22:36:55Z	70000	119095000	2615	2900	auto
500	2026-07-18T22:36:57Z	70000	119095000	2631	2900	auto
502	2026-07-18T22:36:59Z	70000	119098000	2611	2900	auto
504	2026-07-18T22:37:01Z	70000	119095000	2630	2900	auto
506	2026-07-18T22:37:03Z	70000	119096000	2615	2900	auto
508	2026-07-18T22:37:05Z	70000	119098000	2631	2900	auto
510	2026-07-18T22:37:08Z	70000	119096000	2623	2900	auto
513	2026-07-18T22:37:10Z	70000	119098000	2633	2900	auto
515	2026-07-18T22:37:12Z	70000	119099000	2620	2900	auto
517	2026-07-18T22:37:14Z	70000	119099000	2631	2900	auto
519	2026-07-18T22:37:16Z	70000	120002000	2622	2900	auto
521	2026-07-18T22:37:18Z	70000	120018000	2616	2900	auto
523	2026-07-18T22:37:20Z	71000	119096000	2625	2900	auto
525	2026-07-18T22:37:22Z	70000	119099000	2613	2900	auto
527	2026-07-18T22:37:24Z	69000	120008000	2635	2900	auto
529	2026-07-18T22:37:26Z	69000	119093000	2613	2900	auto
531	2026-07-18T22:37:28Z	70000	120000000	2633	2900	auto
533	2026-07-18T22:37:30Z	70000	119096000	2616	2900	auto
535	2026-07-18T22:37:32Z	70000	119097000	2633	2900	auto
537	2026-07-18T22:37:34Z	70000	120003000	2613	2900	auto
539	2026-07-18T22:37:36Z	70000	119092000	2631	2900	auto
541	2026-07-18T22:37:38Z	70000	119098000	2620	2900	auto
543	2026-07-18T22:37:40Z	70000	120001000	2628	2900	auto
545	2026-07-18T22:37:42Z	69000	120000000	2625	2900	auto
547	2026-07-18T22:37:44Z	70000	119099000	2627	2900	auto
549	2026-07-18T22:37:46Z	69000	120000000	2624	2900	auto
551	2026-07-18T22:37:48Z	70000	120006000	2621	2900	auto
553	2026-07-18T22:37:50Z	70000	119098000	2627	2900	auto
555	2026-07-18T22:37:52Z	69000	119096000	2615	2900	auto
557	2026-07-18T22:37:54Z	70000	120000000	2638	2900	auto
559	2026-07-18T22:37:56Z	70000	120000000	2612	2900	auto
561	2026-07-18T22:37:58Z	69000	119096000	2634	2900	auto
563	2026-07-18T22:38:00Z	69000	119095000	2614	2900	auto
565	2026-07-18T22:38:02Z	69000	120002000	2633	2900	auto
567	2026-07-18T22:38:04Z	70000	119095000	2620	2900	auto
569	2026-07-18T22:38:06Z	70000	119090000	2631	2900	auto
571	2026-07-18T22:38:08Z	70000	119097000	2626	2900	auto
573	2026-07-18T22:38:10Z	70000	120008000	2635	2900	auto
575	2026-07-18T22:38:12Z	70000	120004000	2626	2900	auto
577	2026-07-18T22:38:14Z	69000	120000000	2633	2900	auto
579	2026-07-18T22:38:16Z	69000	120001000	2624	2900	auto
581	2026-07-18T22:38:18Z	70000	119045000	2622	2900	auto
583	2026-07-18T22:38:20Z	70000	119093000	2629	2900	auto
585	2026-07-18T22:38:22Z	69000	120009000	2610	2900	auto
587	2026-07-18T22:38:24Z	70000	120008000	2635	2900	auto
589	2026-07-18T22:38:26Z	69000	119097000	2614	2900	auto
591	2026-07-18T22:38:28Z	70000	120007000	2625	2900	auto
593	2026-07-18T22:38:30Z	69000	120000000	2618	2900	auto
595	2026-07-18T22:38:32Z	69000	119099000	2632	2900	auto
597	2026-07-18T22:38:34Z	69000	119092000	2613	2900	auto
599	2026-07-18T22:38:36Z	69000	119099000	2630	2900	auto
601	2026-07-18T22:38:38Z	70000	119093000	2622	2900	auto
603	2026-07-18T22:38:40Z	69000	119099000	2635	2900	auto
605	2026-07-18T22:38:42Z	70000	120000000	2624	2900	auto
607	2026-07-18T22:38:44Z	70000	120002000	2634	2900	auto
609	2026-07-18T22:38:46Z	69000	119098000	2625	2900	auto
611	2026-07-18T22:38:48Z	69000	120008000	2633	2900	auto
613	2026-07-18T22:38:50Z	70000	120000000	2623	2900	auto
615	2026-07-18T22:38:52Z	70000	120017000	2617	2900	auto
617	2026-07-18T22:38:55Z	70000	119091000	2630	2900	auto
620	2026-07-18T22:38:57Z	70000	120001000	2608	2900	auto
622	2026-07-18T22:38:59Z	69000	120000000	2632	2900	auto
624	2026-07-18T22:39:01Z	70000	119098000	2609	2900	auto
626	2026-07-18T22:39:03Z	69000	120004000	2633	2900	auto
628	2026-07-18T22:39:05Z	70000	119099000	2616	2900	auto
630	2026-07-18T22:39:07Z	69000	120000000	2632	2900	auto
632	2026-07-18T22:39:09Z	69000	119097000	2619	2900	auto
634	2026-07-18T22:39:11Z	70000	119094000	2634	2900	auto
636	2026-07-18T22:39:13Z	70000	120002000	2619	2900	auto
638	2026-07-18T22:39:15Z	69000	119096000	2632	2900	auto
640	2026-07-18T22:39:17Z	70000	119096000	2623	2900	auto
642	2026-07-18T22:39:19Z	69000	119098000	2631	2900	auto
644	2026-07-18T22:39:21Z	69000	120000000	2625	2900	auto
646	2026-07-18T22:39:23Z	69000	120002000	2631	2900	auto
