date,status,source,run_group,run_id,repeat,system,backend,tool_route,build,model,quant,experts,experts_used,context_tokens,prompt_tokens_per_sequence,generation_tokens_per_sequence,concurrency,prompt_tps,aggregate_decode_tps,total_seconds,combined_tps,max_temp_c,avg_ppt_w,max_ppt_w,notes
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,1,743.394043,63.904720,2.691715,237.766647,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,2,770.264160,90.715027,4.151438,308.326874,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,4,779.665955,123.206291,6.782398,377.447601,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,775.274353,141.269073,12.531870,408.558350,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,775.213501,124.539703,15.194231,379.091248,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,778.382446,137.746506,19.044210,403.272156,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,775.854004,150.126663,24.200500,423.131744,82.0,94.830,143.070,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,24,845.621887,166.887344,32.938946,466.317291,83.0,95.924,146.006,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-gate-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,32,846.992920,176.621582,42.534554,481.490875,83.0,95.924,146.006,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-48,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,48,793.930000,159.740000,69.417000,442.540000,82.0,91.019,141.033,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-64,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,64,790.460000,158.770000,93.052000,440.180000,83.0,97.514,141.008,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,1,780.440000,47.900000,3.328000,192.300000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,2,801.470000,69.300000,4.972000,257.460000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,4,796.420000,89.390000,8.299000,308.470000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,798.350000,112.640000,14.221000,360.030000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,795.670000,117.090000,15.630000,368.530000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,801.120000,129.980000,19.486000,394.130000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-low,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,798.150000,143.100000,24.575000,416.680000,85.0,95.099,144.024,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-mid,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,24,799.180000,145.090000,36.548000,420.270000,86.0,95.021,143.032,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-rocm-mid,0,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,32,798.240000,156.610000,46.679000,438.740000,86.0,95.021,143.032,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-48,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,48,834.296692,164.888519,66.718689,460.440704,78.0,90.972,142.092,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-64,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,64,836.663391,186.371765,83.120247,492.780060,81.0,98.368,144.081,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,1,721.851685,64.022278,2.708591,236.285217,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,2,771.299805,90.053871,4.170372,306.927063,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,4,777.242615,122.160172,6.826175,375.027039,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,772.582214,139.195419,12.658265,404.478821,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,772.526794,98.794640,17.625393,326.801239,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,776.454102,112.437225,21.573853,355.986481,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-low,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,772.957031,126.067123,26.843575,381.469330,82.0,97.037,143.090,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,24,840.909241,148.230576,35.337223,434.669128,82.0,96.689,146.021,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/discovery,discovery,80b-stock-mid,0,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,32,842.012512,162.916107,44.599918,459.193665,82.0,96.689,146.021,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1417.917236,228.091049,7.378180,693.938110,87.0,139.609,156.010,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1405.579590,233.252731,8.217212,700.967712,87.0,139.609,156.010,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1410.198975,244.784744,10.631733,722.365784,87.0,139.609,156.010,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1408.318726,227.252869,14.828853,690.545654,87.0,139.609,156.010,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1417.714600,228.106827,7.378282,693.928528,86.0,141.091,156.011,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1405.871094,233.829300,8.204354,702.066223,86.0,141.091,156.011,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1410.611206,246.466919,10.587633,725.374573,86.0,141.091,156.011,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1408.628174,227.226364,14.828626,690.556213,86.0,141.091,156.011,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1420.355103,227.996902,7.375075,694.230225,85.0,139.536,155.081,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1408.259521,234.358688,8.187666,703.497192,85.0,139.536,155.081,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1412.384521,246.561432,10.579775,725.913391,85.0,139.536,155.081,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1410.748169,227.226578,14.819878,690.963867,85.0,139.536,155.081,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r4,4,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1418.694702,228.221848,7.374023,694.329224,87.0,139.772,155.079,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r4,4,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1405.520752,234.665527,8.187614,703.501587,87.0,139.772,155.079,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r4,4,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1409.959473,246.437881,10.590380,725.186462,87.0,139.772,155.079,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r4,4,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1408.315674,227.265915,14.828348,690.569153,87.0,139.772,155.079,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r5,5,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1421.159790,228.137039,7.370683,694.643860,86.0,139.515,155.097,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r5,5,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1408.569092,234.494125,8.184108,703.803040,86.0,139.515,155.097,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r5,5,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1412.635620,246.410278,10.582823,725.704285,86.0,139.515,155.097,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-dense16-critical-r5,5,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density-dense16,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1411.448120,227.001862,14.825920,690.682251,86.0,139.515,155.097,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-gate-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1420.679199,228.589279,7.362778,695.389709,85.0,134.497,155.046,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-gate-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,9,1407.377441,209.952896,8.761120,657.450195,85.0,134.497,155.046,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-gate-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,12,1411.250366,236.654114,10.844071,708.221069,85.0,134.497,155.046,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-gate-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,16,1409.892578,266.167664,13.504770,758.250610,85.0,134.497,155.046,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats30,repeats30,30b-gate-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-density,b9979 4114ba18 + opt-in patch,Qwen3-Coder 30B-A3B,UD-Q4_K_XL,128,8,65536,512,128,8,1420.626953,228.358673,7.367408,694.952698,85.0,134.460,155.056,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
